HITS algorithm iterate 73 times:
node	authority	hub
1151	0.03038		0.00000
1152	0.00008		0.00000
1153	0.00000		0.00000
1154	0.00000		0.00000
1155	0.00193		0.00000
1156	0.00016		0.00000
1157	0.00039		0.01108
1158	0.00001		0.00000
1159	0.00000		0.00000
1160	0.00004		0.00000
1161	0.00000		0.00000
1162	0.00081		0.00000
1163	0.00030		0.00306
1164	0.00000		0.00000
1165	0.00128		0.00000
1166	0.00037		0.00005
1167	0.00139		0.00000
1168	0.00045		0.00000
1169	0.00003		0.00000
1170	0.00000		0.00000
1171	0.00035		0.00000
1172	0.00007		0.00000
1173	0.00000		0.00000
1174	0.00054		0.00152
1175	0.00000		0.00000
1176	0.00000		0.00000
1177	0.00000		0.00000
1178	0.00004		0.00000
1179	0.00078		0.00000
1180	0.00055		0.00000
1181	0.00000		0.00000
1182	0.00000		0.00000
1183	0.00053		0.00138
1184	0.00580		0.00000
1185	0.00011		0.00000
1186	0.00099		0.00000
1187	0.00003		0.00000
1188	0.00000		0.00000
1189	0.00000		0.00000
1190	0.00001		0.00000
1191	0.00036		0.00000
1192	0.00036		0.00000
1193	0.00000		0.00000
1194	0.00255		0.00000
1195	0.00034		0.00000
1196	0.00000		0.00000
1197	0.00001		0.00000
1198	0.00003		0.00000
1199	0.01728		0.01506
1200	0.00000		0.00000
1201	0.00023		0.00000
1202	0.00138		0.00000
1203	0.00000		0.00000
1204	0.00000		0.00000
1205	0.00045		0.00000
1206	0.00000		0.00000
1207	0.00000		0.00000
1208	0.00003		0.00000
1209	0.00007		0.00000
1210	0.00003		0.00000
1211	0.00000		0.00000
1212	0.00037		0.00000
1213	0.00016		0.00000
1214	0.00000		0.00000
1215	0.00038		0.00000
1216	0.00045		0.00000
1217	0.00044		0.00000
1218	0.00000		0.00000
1219	0.00000		0.00000
1220	0.00034		0.00000
1221	0.00445		0.00000
1222	0.00004		0.00000
1223	0.00007		0.00000
1224	0.00003		0.00000
1225	0.00105		0.00000
1226	0.00015		0.00000
1227	0.01364		0.00973
1228	0.00000		0.00000

PageRank algorithm iterate 25 times:
node	pageRank
1	0.00027
2	0.00032
3	0.00036
4	0.00038
5	0.00031
6	0.00301
7	0.00069
8	0.00035
9	0.00047
10	0.00039
11	0.00118
12	0.00029
13	0.00097
14	0.00036
15	0.00164
16	0.00048
17	0.00041
18	0.00028
19	0.00031
20	0.00033
21	0.00043
22	0.00042
23	0.00030
24	0.00028
25	0.00070
26	0.00037
27	0.00032
28	0.00030
29	0.00028
30	0.00028
31	0.00057
32	0.00030
33	0.00036
34	0.00053
35	0.00048
36	0.00120
37	0.00029
38	0.00033
39	0.00031
40	0.00048
41	0.00447
42	0.00048
43	0.01055
44	0.00035
45	0.00051
46	0.00030
47	0.00029
48	0.00030
49	0.00048
50	0.00039
51	0.00183
52	0.00031
53	0.00030
54	0.00038
55	0.00030
56	0.00094
57	0.00258
58	0.00036
59	0.00039
60	0.00037
61	0.00040
62	0.00525
63	0.00048
64	0.00047
65	0.00048
66	0.00094
67	0.00039
68	0.00629
69	0.00045
70	0.00031
71	0.00067
72	0.00032
73	0.00047
74	0.00035
75	0.00032
76	0.00039
77	0.00039
78	0.00523
79	0.00089
80	0.00102
81	0.00048
82	0.00048
83	0.00029
84	0.00209
85	0.00056
86	0.00034
87	0.00058
88	0.00070
89	0.00033
90	0.00080
91	0.00039
92	0.00053
93	0.00037
94	0.00031
95	0.00745
96	0.00032
97	0.00042
98	0.00115
99	0.00070
100	0.00032
101	0.00034
102	0.00031
103	0.00091
104	0.00030
105	0.00044
106	0.00069
107	0.00080
108	0.00033
109	0.00035
110	0.00030
111	0.00036
112	0.00094
113	0.00067
114	0.00029
115	0.00053
116	0.00048
117	0.00190
118	0.00032
119	0.00030
120	0.00061
121	0.00030
122	0.00037
123	0.00048
124	0.00039
125	0.00031
126	0.00030
127	0.00036
128	0.00048
129	0.00035
130	0.00028
131	0.00080
132	0.00035
133	0.00059
134	0.00243
135	0.00223
136	0.00041
137	0.00045
138	0.00058
139	0.00058
140	0.00039
141	0.00074
142	0.00733
143	0.00074
144	0.00029
145	0.00029
146	0.00039
147	0.00033
148	0.00039
149	0.00032
150	0.00039
151	0.00042
152	0.00048
153	0.00030
154	0.00063
155	0.00044
156	0.00287
157	0.00233
158	0.00042
159	0.00033
160	0.00064
161	0.00060
162	0.00156
163	0.00033
164	0.00059
165	0.00115
166	0.00066
167	0.00035
168	0.00033
169	0.00049
170	0.00034
171	0.00099
172	0.00036
173	0.00037
174	0.00040
175	0.00033
176	0.00035
177	0.00036
178	0.00032
179	0.00036
180	0.00351
181	0.00033
182	0.00039
183	0.00034
184	0.00033
185	0.00047
186	0.00071
187	0.00037
188	0.00031
189	0.00210
190	0.00029
191	0.00090
192	0.00044
193	0.00038
194	0.00039
195	0.00048
196	0.00030
197	0.00035
198	0.00029
199	0.00065
200	0.00042
201	0.00039
202	0.00083
203	0.00063
204	0.00037
205	0.00031
206	0.00037
207	0.00093
208	0.00039
209	0.00124
210	0.00059
211	0.00031
212	0.00086
213	0.00031
214	0.00039
215	0.00044
216	0.00048
217	0.00048
218	0.00031
219	0.00115
220	0.00964
221	0.00038
222	0.00048
223	0.00072
224	0.00035
225	0.00283
226	0.00029
227	0.00068
228	0.00054
229	0.00043
230	0.00044
231	0.00080
232	0.00065
233	0.00040
234	0.00064
235	0.00033
236	0.00064
237	0.00120
238	0.00030
239	0.00044
240	0.00032
241	0.00041
242	0.00039
243	0.00031
244	0.00034
245	0.00029
246	0.00034
247	0.00080
248	0.00033
249	0.00094
250	0.00044
251	0.00031
252	0.00039
253	0.00030
254	0.00547
255	0.00053
256	0.00038
257	0.00034
258	0.00042
259	0.00080
260	0.00029
261	0.00086
262	0.00038
263	0.00030
264	0.00059
265	0.00047
266	0.00037
267	0.00049
268	0.00035
269	0.00077
270	0.00033
271	0.00067
272	0.00080
273	0.00973
274	0.00041
275	0.00029
276	0.00030
277	0.00054
278	0.00035
279	0.00033
280	0.00039
281	0.00082
282	0.00039
283	0.00065
284	0.00166
285	0.00029
286	0.00059
287	0.00029
288	0.00047
289	0.00060
290	0.00202
291	0.00032
292	0.00031
293	0.00032
294	0.00044
295	0.00034
296	0.00045
297	0.00036
298	0.00722
299	0.00062
300	0.00062
301	0.00031
302	0.00044
303	0.00033
304	0.00031
305	0.00064
306	0.00039
307	0.00080
308	0.00041
309	0.00059
310	0.00033
311	0.00062
312	0.00044
313	0.00039
314	0.00030
315	0.00032
316	0.00044
317	0.00029
318	0.00041
319	0.00035
320	0.00115
321	0.00046
322	0.00042
323	0.00039
324	0.00189
325	0.00048
326	0.00037
327	0.00036
328	0.00067
329	0.00267
330	0.00064
331	0.00538
332	0.00032
333	0.00070
334	0.00052
335	0.00044
336	0.00039
337	0.00080
338	0.00028
339	0.00033
340	0.00033
341	0.00049
342	0.00030
343	0.00036
344	0.00048
345	0.00033
346	0.00029
347	0.00067
348	0.00031
349	0.00029
350	0.00034
351	0.00039
352	0.00263
353	0.00044
354	0.00039
355	0.00044
356	0.00061
357	0.00230
358	0.00198
359	0.00060
360	0.00079
361	0.00265
362	0.00449
363	0.00031
364	0.00039
365	0.00115
366	0.00068
367	0.00905
368	0.00035
369	0.00083
370	0.00275
371	0.00036
372	0.00062
373	0.00056
374	0.01101
375	0.00031
376	0.00048
377	0.00052
378	0.00032
379	0.00030
380	0.00044
381	0.00031
382	0.00041
383	0.00032
384	0.00031
385	0.00030
386	0.00241
387	0.01101
388	0.00091
389	0.00046
390	0.00030
391	0.00031
392	0.00028
393	0.00123
394	0.00544
395	0.00059
396	0.00039
397	0.00042
398	0.00080
399	0.00030
400	0.00030
401	0.00036
402	0.00036
403	0.00030
404	0.00037
405	0.00030
406	0.00030
407	0.00039
408	0.00043
409	0.00035
410	0.01167
411	0.00046
412	0.00056
413	0.00035
414	0.00033
415	0.01051
416	0.00053
417	0.00039
418	0.00034
419	0.00062
420	0.00030
421	0.00204
422	0.00115
423	0.00037
424	0.00039
425	0.00080
426	0.00032
427	0.00035
428	0.00030
429	0.00030
430	0.00043
431	0.00037
432	0.00057
433	0.00038
434	0.00056
435	0.00036
436	0.00032
437	0.00074
438	0.00077
439	0.00527
440	0.00031
441	0.00093
442	0.00030
443	0.00035
444	0.00055
445	0.00225
446	0.00033
447	0.00096
448	0.00036
449	0.00035
450	0.00037
451	0.00030
452	0.00068
453	0.00030
454	0.00032
455	0.00035
456	0.00029
457	0.00036
458	0.00045
459	0.00044
460	0.00094
461	0.00038
462	0.00075
463	0.00516
464	0.00064
465	0.00130
466	0.00029
467	0.00095
468	0.01048
469	0.00031
470	0.00031
471	0.00196
472	0.00071
473	0.00045
474	0.00115
475	0.00028
476	0.00032
477	0.00065
478	0.00062
479	0.00509
480	0.00115
481	0.00067
482	0.00044
483	0.00047
484	0.00034
485	0.00041
486	0.00035
487	0.00042
488	0.00048
489	0.00044
490	0.00093
491	0.00029
492	0.00132
493	0.00041
494	0.01020
495	0.00029
496	0.00035
497	0.00079
498	0.00029
499	0.00062
500	0.00065
501	0.00470
502	0.00172
503	0.00028
504	0.00028
505	0.00030
506	0.00281
507	0.00031
508	0.00056
509	0.00048
510	0.00049
511	0.00042
512	0.00028
513	0.00030
514	0.00037
515	0.00053
516	0.00049
517	0.00063
518	0.00039
519	0.00032
520	0.00031
521	0.00176
522	0.00041
523	0.00070
524	0.00037
525	0.00034
526	0.00033
527	0.00039
528	0.00245
529	0.00038
530	0.00061
531	0.00087
532	0.00029
533	0.00045
534	0.00029
535	0.00039
536	0.00031
537	0.00034
538	0.00196
539	0.00049
540	0.00045
541	0.00028
542	0.00047
543	0.00031
544	0.00037
545	0.00037
546	0.00044
547	0.00038
548	0.00035
549	0.00055
550	0.00049
551	0.00036
552	0.00061
553	0.00115
554	0.01089
555	0.00052
556	0.00076
557	0.00030
558	0.00031
559	0.00107
560	0.00032
561	0.00048
562	0.00046
563	0.00046
564	0.00225
565	0.00067
566	0.00260
567	0.00040
568	0.00031
569	0.00039
570	0.00035
571	0.00029
572	0.00034
573	0.00035
574	0.00042
575	0.00250
576	0.00031
577	0.00029
578	0.00947
579	0.00060
580	0.00052
581	0.00041
582	0.00036
583	0.00040
584	0.00035
585	0.00064
586	0.00062
587	0.00043
588	0.00061
589	0.00035
590	0.00029
591	0.00254
592	0.00031
593	0.00035
594	0.00056
595	0.00030
596	0.00031
597	0.00032
598	0.00060
599	0.00041
600	0.00029
601	0.00033
602	0.00045
603	0.00037
604	0.00034
605	0.00034
606	0.00047
607	0.00064
608	0.00038
609	0.00067
610	0.00032
611	0.00076
612	0.00030
613	0.00037
614	0.00067
615	0.00032
616	0.00030
617	0.00032
618	0.00032
619	0.00030
620	0.00040
621	0.00038
622	0.00041
623	0.00038
624	0.00067
625	0.00044
626	0.00033
627	0.00048
628	0.00041
629	0.00057
630	0.00029
631	0.00033
632	0.00067
633	0.00028
634	0.00031
635	0.00487
636	0.00036
637	0.00038
638	0.00115
639	0.00032
640	0.00045
641	0.00070
642	0.00079
643	0.00032
644	0.00030
645	0.00115
646	0.00080
647	0.00031
648	0.00172
649	0.00039
650	0.00202
651	0.00038
652	0.00044
653	0.00039
654	0.00204
655	0.00035
656	0.00030
657	0.00032
658	0.00146
659	0.00035
660	0.00261
661	0.00029
662	0.00057
663	0.00048
664	0.00083
665	0.00067
666	0.00118
667	0.00050
668	0.00037
669	0.00031
670	0.00062
671	0.00067
672	0.00033
673	0.00030
674	0.00029
675	0.00033
676	0.00029
677	0.00051
678	0.00030
679	0.00064
680	0.00038
681	0.00036
682	0.00036
683	0.00072
684	0.00074
685	0.00042
686	0.00040
687	0.00067
688	0.00029
689	0.00072
690	0.00233
691	0.00041
692	0.00029
693	0.00032
694	0.00033
695	0.00339
696	0.00048
697	0.00052
698	0.00040
699	0.00030
700	0.00036
701	0.00029
702	0.00080
703	0.00035
704	0.00039
705	0.00067
706	0.00030
707	0.00060
708	0.00030
709	0.00048
710	0.00037
711	0.00029
712	0.00074
713	0.00029
714	0.00036
715	0.00039
716	0.00043
717	0.00031
718	0.00088
719	0.00030
720	0.00064
721	0.00037
722	0.00217
723	0.00030
724	0.00035
725	0.00202
726	0.00028
727	0.00039
728	0.00034
729	0.00033
730	0.00032
731	0.00030
732	0.00034
733	0.00036
734	0.00074
735	0.00054
736	0.00029
737	0.00097
738	0.00037
739	0.00039
740	0.00030
741	0.00449
742	0.00032
743	0.00036
744	0.00030
745	0.00045
746	0.00038
747	0.00029
748	0.00253
749	0.00039
750	0.00046
751	0.00043
752	0.00036
753	0.00051
754	0.00029
755	0.00062
756	0.00031
757	0.00067
758	0.00033
759	0.00029
760	0.00047
761	0.00559
762	0.00034
763	0.00034
764	0.00044
765	0.00078
766	0.00029
767	0.00030
768	0.00033
769	0.00052
770	0.00115
771	0.00086
772	0.00126
773	0.00038
774	0.00069
775	0.00063
776	0.00034
777	0.00042
778	0.00031
779	0.00039
780	0.00031
781	0.00056
782	0.00036
783	0.00032
784	0.00044
785	0.00100
786	0.00038
787	0.00031
788	0.00048
789	0.00032
790	0.00104
791	0.00032
792	0.00225
793	0.00046
794	0.00029
795	0.00038
796	0.00035
797	0.00083
798	0.00032
799	0.00054
800	0.00035
801	0.00030
802	0.00115
803	0.00035
804	0.00061
805	0.00029
806	0.00033
807	0.00033
808	0.00092
809	0.00031
810	0.00031
811	0.00028
812	0.00065
813	0.00034
814	0.00029
815	0.00045
816	0.00067
817	0.00044
818	0.00080
819	0.00317
820	0.00217
821	0.00034
822	0.00036
823	0.00034
824	0.00039
825	0.00048
826	0.00067
827	0.00033
828	0.00067
829	0.00031
830	0.00115
831	0.00080
832	0.00041
833	0.00056
834	0.00041
835	0.00038
836	0.00032
837	0.00035
838	0.00035
839	0.00030
840	0.00080
841	0.00035
842	0.00039
843	0.00067
844	0.00044
845	0.00041
846	0.00034
847	0.00092
848	0.00904
849	0.00044
850	0.00041
851	0.00062
852	0.00031
853	0.00132
854	0.00064
855	0.00084
856	0.00618
857	0.00035
858	0.00037
859	0.00225
860	0.00028
861	0.00068
862	0.00029
863	0.00520
864	0.00067
865	0.00030
866	0.00036
867	0.00051
868	0.00038
869	0.00030
870	0.00069
871	0.00067
872	0.00299
873	0.00044
874	0.00072
875	0.00048
876	0.00060
877	0.00034
878	0.00036
879	0.00032
880	0.00044
881	0.00109
882	0.00049
883	0.00039
884	0.00032
885	0.00117
886	0.00225
887	0.00048
888	0.00080
889	0.00033
890	0.00056
891	0.00044
892	0.00031
893	0.00039
894	0.00033
895	0.00030
896	0.00040
897	0.00506
898	0.00034
899	0.00052
900	0.00054
901	0.00064
902	0.00030
903	0.00044
904	0.00056
905	0.00035
906	0.00035
907	0.00029
908	0.00073
909	0.00067
910	0.00039
911	0.00080
912	0.00082
913	0.00038
914	0.00039
915	0.00058
916	0.00030
917	0.00041
918	0.00044
919	0.00046
920	0.00057
921	0.00036
922	0.00056
923	0.00047
924	0.00115
925	0.00043
926	0.00048
927	0.00030
928	0.00044
929	0.00044
930	0.00054
931	0.00196
932	0.00033
933	0.00225
934	0.00030
935	0.00071
936	0.00056
937	0.00046
938	0.00035
939	0.00100
940	0.00033
941	0.00044
942	0.00032
943	0.00031
944	0.00039
945	0.00031
946	0.00992
947	0.00034
948	0.00250
949	0.00044
950	0.00031
951	0.00029
952	0.00033
953	0.00059
954	0.00067
955	0.00678
956	0.00042
957	0.00033
958	0.00031
959	0.00032
960	0.00037
961	0.00044
962	0.00030
963	0.00039
964	0.00030
965	0.00074
966	0.00049
967	0.00037
968	0.00031
969	0.00201
970	0.00029
971	0.00080
972	0.00036
973	0.00031
974	0.00225
975	0.00037
976	0.00043
977	0.00030
978	0.00029
979	0.00036
980	0.00036
981	0.00048
982	0.00039
983	0.00036
984	0.00032
985	0.00067
986	0.00038
987	0.00056
988	0.00031
989	0.00032
990	0.00030
991	0.00048
992	0.00033
993	0.00066
994	0.00062
995	0.00055
996	0.00043
997	0.00048
998	0.00033
999	0.00082
1000	0.00039
1001	0.00050
1002	0.00035
1003	0.00084
1004	0.00039
1005	0.00037
1006	0.00218
1007	0.00052
1008	0.00067
1009	0.00056
1010	0.00031
1011	0.00032
1012	0.00033
1013	0.00035
1014	0.00039
1015	0.00080
1016	0.00037
1017	0.00041
1018	0.00028
1019	0.00047
1020	0.00030
1021	0.01101
1022	0.00030
1023	0.00036
1024	0.00053
1025	0.00046
1026	0.00033
1027	0.00035
1028	0.00067
1029	0.00031
1030	0.00041
1031	0.00039
1032	0.00072
1033	0.00033
1034	0.00030
1035	0.00048
1036	0.00034
1037	0.00042
1038	0.00031
1039	0.00038
1040	0.00030
1041	0.00080
1042	0.00036
1043	0.00046
1044	0.00034
1045	0.00036
1046	0.00032
1047	0.00028
1048	0.00115
1049	0.00096
1050	0.00028
1051	0.00053
1052	0.01553
1053	0.00030
1054	0.00031
1055	0.00039
1056	0.00039
1057	0.00031
1058	0.00184
1059	0.00037
1060	0.00062
1061	0.00035
1062	0.00028
1063	0.00035
1064	0.00225
1065	0.00033
1066	0.00034
1067	0.00033
1068	0.00047
1069	0.00030
1070	0.00196
1071	0.00135
1072	0.00029
1073	0.00094
1074	0.00226
1075	0.00035
1076	0.00036
1077	0.00039
1078	0.00091
1079	0.00034
1080	0.00067
1081	0.00077
1082	0.00028
1083	0.00032
1084	0.01020
1085	0.00037
1086	0.00038
1087	0.00029
1088	0.00034
1089	0.00148
1090	0.00029
1091	0.00037
1092	0.00036
1093	0.00044
1094	0.00056
1095	0.00030
1096	0.00060
1097	0.00060
1098	0.00031
1099	0.00087
1100	0.00040
1101	0.00067
1102	0.00047
1103	0.00041
1104	0.00042
1105	0.00035
1106	0.00032
1107	0.00050
1108	0.00029
1109	0.00030
1110	0.00067
1111	0.00030
1112	0.00073
1113	0.00081
1114	0.00037
1115	0.00031
1116	0.00033
1117	0.00037
1118	0.00063
1119	0.00033
1120	0.00073
1121	0.00074
1122	0.00031
1123	0.00517
1124	0.00030
1125	0.00033
1126	0.00029
1127	0.00037
1128	0.00037
1129	0.00030
1130	0.00071
1131	0.00038
1132	0.00028
1133	0.00048
1134	0.00941
1135	0.00033
1136	0.00038
1137	0.00055
1138	0.00048
1139	0.00094
1140	0.00032
1141	0.00032
1142	0.00074
1143	0.00148
1144	0.00029
1145	0.00169
1146	0.00080
1147	0.00211
1148	0.00044
1149	0.00043
1150	0.00047
1151	0.00559
1152	0.00044
1153	0.00036
1154	0.00028
1155	0.00039
1156	0.00060
1157	0.00074
1158	0.00030
1159	0.00031
1160	0.00033
1161	0.00091
1162	0.00076
1163	0.00088
1164	0.00067
1165	0.00040
1166	0.00062
1167	0.00035
1168	0.00030
1169	0.00035
1170	0.00028
1171	0.00030
1172	0.00044
1173	0.00029
1174	0.00063
1175	0.00028
1176	0.00225
1177	0.00039
1178	0.00034
1179	0.00072
1180	0.00035
1181	0.00039
1182	0.00029
1183	0.00051
1184	0.00101
1185	0.00060
1186	0.00036
1187	0.00033
1188	0.00091
1189	0.00059
1190	0.00030
1191	0.00034
1192	0.00044
1193	0.00038
1194	0.00052
1195	0.00031
1196	0.00038
1197	0.00030
1198	0.00033
1199	0.00264
1200	0.00047
1201	0.00065
1202	0.00036
1203	0.00044
1204	0.00225
1205	0.00029
1206	0.00029
1207	0.00044
1208	0.00038
1209	0.00050
1210	0.00033
1211	0.00028
1212	0.00030
1213	0.00039
1214	0.00028
1215	0.00030
1216	0.00030
1217	0.00029
1218	0.00080
1219	0.00039
1220	0.00031
1221	0.00103
1222	0.00044
1223	0.00043
1224	0.00048
1225	0.00034
1226	0.00068
1227	0.00332
1228	0.00039
